Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PHP,Chrome 119.0.0.0,,,2023-11-27 17:54:45,2023-11-27 18:00:00,5m - 14.473s,PASSED
,,,,,,,
Test Cases/PHPLogin,Chrome 119.0.0.0,,,2023-11-27 17:54:45,2023-11-27 17:56:20,1m - 35.038s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 17:54:46,2023-11-27 17:54:48,2.073s,PASSED
"navigateToUrl(""https://phptravels.com/demo"")",Chrome 119.0.0.0,,,2023-11-27 17:54:48,2023-11-27 17:54:52,4.342s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 17:54:52,2023-11-27 17:54:52,0.168s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Book Your Free Demo Now - Phptravels/a_Login""))",Chrome 119.0.0.0,,,2023-11-27 17:54:52,2023-11-27 17:54:54,1.508s,PASSED
"switchToWindowTitle(""Login - PHPTRAVELS"")",Chrome 119.0.0.0,,,2023-11-27 17:54:54,2023-11-27 17:55:02,8.365s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/label_Email Address""))",Chrome 119.0.0.0,,,2023-11-27 17:55:02,2023-11-27 17:55:03,0.428s,PASSED
"setText(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/input_Email Address_username""), ""test"")",Chrome 119.0.0.0,,,2023-11-27 17:55:03,2023-11-27 17:55:03,0.732s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/a_Forgot Password""))",Chrome 119.0.0.0,,,2023-11-27 17:55:03,2023-11-27 17:55:05,1.602s,PASSED
"setText(findTestObject(""Object Repository/LoginPage/Page_Lost Password Reset - PHPTRAVELS/input_Email Address_email""), ""test"")",Chrome 119.0.0.0,,,2023-11-27 17:55:05,2023-11-27 17:55:06,0.911s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Lost Password Reset - PHPTRAVELS/button_Submit""))",Chrome 119.0.0.0,,,2023-11-27 17:55:06,2023-11-27 17:55:06,0.419s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Lost Password Reset - PHPTRAVELS/a_Portal Home""))",Chrome 119.0.0.0,,,2023-11-27 17:55:06,2023-11-27 17:55:10,4.095s,PASSED
"setText(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/input_Email Address_username""), ""test@gmail.com"")",Chrome 119.0.0.0,,,2023-11-27 17:55:10,2023-11-27 17:55:11,0.945s,PASSED
"setEncryptedText(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/input_Forgot Password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Chrome 119.0.0.0,,,2023-11-27 17:55:11,2023-11-27 17:55:12,0.498s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/div_id(katalon-rec_elementInfoDiv)""))",Chrome 119.0.0.0,,,2023-11-27 17:55:12,2023-11-27 17:56:15,1m - 2.989s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/button_Login""))",Chrome 119.0.0.0,,,2023-11-27 17:56:15,2023-11-27 17:56:17,2.543s,PASSED
"click(findTestObject(""Object Repository/LoginPage/Page_Login - PHPTRAVELS/img_Shopping Cart_logo-img""))",Chrome 119.0.0.0,,,2023-11-27 17:56:17,2023-11-27 17:56:20,3.114s,PASSED
getWindowTitle(),Chrome 119.0.0.0,,,2023-11-27 17:56:20,2023-11-27 17:56:20,0.015s,PASSED
,,,,,,,
Test Cases/PHPSignup,Chrome 119.0.0.0,,,2023-11-27 17:56:20,2023-11-27 17:57:18,57.979s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-27 17:56:21,2023-11-27 17:56:22,1.836s,PASSED
"navigateToUrl(""https://phptravels.com/demo"")",Chrome 119.0.0.0,,,2023-11-27 17:56:22,2023-11-27 17:56:26,3.704s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-27 17:56:26,2023-11-27 17:56:26,0.157s,PASSED
"click(findTestObject(""Object Repository/SignupPage/Page_Book Your Free Demo Now - Phptravels/a_Signup""))",Chrome 119.0.0.0,,,2023-11-27 17:56:26,2023-11-27 17:56:28,1.432s,PASSED
"switchToWindowTitle(""Register - PHPTRAVELS"")",Chrome 119.0.0.0,,,2023-11-27 17:56:28,2023-11-27 17:56:49,21.502s,PASSED
"setText(findTestObject(""Object Repository/SignupPage/Page_Register - PHPTRAVELS/input_Personal Information_firstname""), ""Test"")",Chrome 119.0.0.0,,,2023-11-27 17:56:49,2023-11-27 17:56:50,0.700s,PASSED
"setText(findTestObject(""Object Repository/SignupPage/Page_Register - PHPTRAVELS/input_Personal Information_lastname""), ""User"")",Chrome 119.0.0.0,,,2023-11-27 17:56:50,2023-11-27 17:56:51,0.674s,PASSED
"setText(findTestObject(""Object Repository/SignupPage/Page_Register - PHPTRAVELS/input_Personal Information_email""), ""test@gmail.com"")",Chrome 119.0.0.0,,,2023-11-27 17:56:51,2023-11-27 17:56:51,0.655s,PASSED
"click(findTestObject(""Object Repository/SignupPage/Page_Register - PHPTRAVELS/div_Personal Information_iti-arrow""))",Chrome 119.0.0.0,,,2023-11-27 17:56:51,2023-11-27 17:56:52,0.509s,PASSED
